revId,revRating,revDate,revText
bPLcqbE9BmdPd29FAkrd9Q,4,2019-11-06 04:11:50,"A great food truck option if pizza is what you are craving. With all of the meat toppings it may have been a little greasy . . . . but hey, sometimes that's..."
xagutag2rG0Xsz3QBLsexw,1,2019-08-24 15:58:43,So DC slices was at Port city. I wanted a proper slice of pizza more than anything else. The idea of a buffalo ranch pizza had me walking down to Port City...
0B0BNC8ZuG09lhEEwDodbg,3,2019-07-04 20:59:30,"I like that this food truck accepts credit card.  I also like this food truck includes parmesan cheese, garlic, and red chili peppers shakers on the..."
RPTduT-Uz7Cr8xxI3eLutw,4,2018-12-02 15:02:23,There is a reason Tasty's has been here so long. The food is very good here! In the past the food sloppily prepared (especially the General Tso Chicken) and...
OrXZfTgfXotfttkBVF_b2g,3,2018-08-31 11:32:01,"Nice ,  I ordered and they delivered to my truck thank you , only I ordered 1 steamed rice and 1 Fried rice and they delivered 2 steamed rice , :("
7QZ9_lhGnTEW57ZN_Q1Shg,1,2018-12-16 13:24:13,Last time I went and pick up my order was awesome and delicious! I place a to go order and I got this! Wings are soggy and unbeatable! Do not order to go!...
sFEZFCukRoaXmvSeWLUZhQ,3,2018-04-06 05:50:18,"I visit this one often. It's usually clean. The service isn't amazing. It's Subway though. With my extensive Subway background, I would give this one a 7..."
9XNX5D_cDg-UcHaVfRV8dg,1,2018-07-26 13:10:48,Convenient location horrible horrible customer service. Even though your a paying customer they don't seem to take into consideration the way you ask to...
1c9tyoTE8WERjWdNzXJjMw,2,2013-06-24 08:37:55,"Very bad shopping center with a criminal element in the huge parking lot, including folks fixing their cars.  We stopped in to this subway out of sheer..."
W4BguS4LbeohUBS_EiQfQA,5,2019-11-09 10:54:24,Great place for breakfast and lunch.  I had the best breakfast wrap and my friend had the croissant sandwich it was amazing. Newly renovated clean.  I would...
ntga-RbHvMkAT9dqHJYk3Q,5,2019-09-16 10:24:57,"What a wonderful addition to the restaurant scene here in Silver Spring.  The newly renovated space is clean and bright. The food is very fresh, and most..."
QpZjx1fM7GcwYuhsDE38Zg,5,2019-10-17 10:22:21,"This is a wonderful addition to the building! During my first visit, I ordered a burger which was there lunch special and was not disappointed. I usually..."
y5A4bw4AleQ4Z7Cj_Sc5Ug,4,2019-06-24 07:54:44,"I'm reviewing the one for the Greenbelt location, but I been to this one too so it's whatever. Their chicken is fairly good, I used to come here a lot just..."
edBb7NQBLfMT3sua2-cWnA,1,2019-08-26 06:27:21,"Terrible Terrible... Ordered this take out meal plus a drink, only to get home and find out that my broccoli is molded.  Drove back to the restaurant and..."
2m2gLExRaFDWCrKzcPws-w,1,2018-12-24 15:26:41,I haven't been to Boston Market since I've lived in Virginia. The one there was top notch. This one? Not at all. The establishment was empty. No patrons at...
b8PCFgmfCLwDLVIbCI6E4Q,5,2015-12-26 19:31:25,"I was in the neighborhood and looking for a place to buy a last minute birthday cake, when this place came up on Yelp as the closest place. Really? In the..."
gYlZHKdlqYqzj-50stOnbw,3,2018-09-01 10:26:48,"I'm a kind of person who thinks life is short start with dessert, I always like to try diffirent pastries and cakes this place is very small corner in..."
sPW4PoIPakopJUIFapHS6A,1,2018-05-04 12:09:21,I normally get cakes here when I'm in a pinch and can't get a cake anywhere else. But I was so rudely disappointed when I came today to grab a cake and the...
_8gqr0Em6SwETaEaymlBGg,2,2019-02-28 12:00:03,"If I would've read the reviews beforehand, I surely wouldn't have gone. But it was close to my errands and felt it would come out more convenient and..."
T5kLQzyStC2gLMr158DRJQ,1,2019-06-03 12:09:11,Worst Chinese food I ever had even there half and half tea/ lemonade tasted horrible never coming  here again.  I couldn't even finish my food wasted my...
9ahpE6gjFah0fX1CjZNzAA,1,2018-08-18 10:57:39,Diiiiiiiiiiiiiiiiirty!!!!!!!!!!!!! They where shut down by the FDA hunniiiiii!!!!! And I know they found nasty things in there...I will show you why I will...
5eIOpcJyt4UNfkpCz_iygA,4,2019-08-21 10:49:41,"Smart and cool outdoor park. Away from all those pesky tourists and visitors at the mall. There is some thing for everyone here: bikers, runners, kids and..."
IabG0whkFi81VoNjc4vn_A,5,2019-10-25 17:19:12,The service here has tremendously improved and the staff have been very attentive to my family. I appreciate the commitment to bettering their service and...
dPfa3KuDPYbB6PWgaLo26w,1,2019-08-13 07:05:42,"By far one of the worst Fridays I've ever been to. 
No one acknowledged my friend & I when we entered. After 20 minutes standing by the door, I approached..."
7WA_CSluUrxwuWf85r0MzQ,1,2019-07-14 06:19:04,"This might be the worst Fridays I've ever been to. When I arrived to meet two girlfriends, they had already been waiting for 40 minutes and no one had been..."
TnXQHqM6FBBaFxmR3HYEOA,4,2019-10-03 22:53:11,"Solid place for tacos that will hit the spot!  Tacos El Chilango is a small, no-fuss Mexican restaurant that exclusively serves tacos (both meat and..."
-QZVjSYWHud5deeDIK6gCA,4,2019-07-14 19:18:41,"A hole in the wall place on V Street - this place is very unrecognizable as you pass through the U Street neighborhood. However, inside is a small taco..."
1adLTOFbskgPtDAKHbfaXg,5,2019-11-12 18:49:31,"Quite a 'hidden' place for tacos but it reminds me of tacos in California and is quite reasonably priced for DC standards. 3 tacos are $9, which in my..."
LincXAcLBLDv38-fCJPcQw,3,2019-07-14 17:42:52,"Takes cash, credit card, Apple Pay and Starbucks rewards. So you can use your Starbucks card here.

This Starbucks appears to be fairly clean. It's located..."
QKOP1mOl77ow8NZy7uhlxA,2,2018-02-04 14:24:28,"The service is not good this place
Not many work there .so it's slow service.
I am not going to come back to this place.
Sorry."
201s5ipR_2zRaa9VE9Bfow,1,2016-04-23 18:14:30,Came in at 8:55 pm on Saturday and three girl said they closed. I asked what time did they close. She said she just cleaned everything up. So I asked again....
SeCiY0usQZ7ESyWRRSJB5w,5,2019-02-13 21:05:06,One of the most amazing cookies I've ever had!!!! Even we see her we buy as much cookies as we can carry!!! All the flavors are amazing!! And my mom who...
kHxfq6x1LKw8m3OxmQF0Ug,5,2018-12-16 16:53:48,"My BF and I grabbed a bag of the chips and toffee at the BWI airport, and OMG - def stupid delicious. The cookie taste real. Sweet, a bit savory, slight..."
U8-7QFBlYZ8GPFT-6d0ozw,5,2018-03-10 09:50:43,"Believe the hype! Tried 4 of their cupcakes, which are iced to order, and they were amazing. They are large muffin sized cupcakes and taste like homemade..."
tADk9qttaj52i4tEfeUzIA,5,2019-08-02 23:41:04,"This hookah bar is always a great time! 

Security is always quick when checking IDs and waiters are always down to earth and friendly.

My group was seated..."
ILtUISRTuNcrVeKTS4DfUQ,3,2019-11-10 05:13:59,"When drinking and smoking hookah, it shouldn't be done on an empty stomach. A great place to go AFTER dinner, or just do yourself a favor and go to a ""one..."
dkQX5hwYBz6brrgQrajSDA,5,2019-10-26 23:02:52,Service was friendly from the front door to the waitress...really nice atmosphere and great music
RFdB5hgCV79Kc4AZ3nqXUw,4,2019-09-30 14:35:28,"This bar/club was so much fun. The terrace area has two bars, each with a totally different vibe and even different music. The indoor bar was more a night..."
XKbFbckVCO8Fk6YsqNdqzQ,3,2019-10-13 17:43:42,"This place provided a decent view of the Washington DC. 

Nevertheless, the drinks tasted just fine. They all looked intriguing. i.e. bi-partisan, yes we..."
aMxrU9qDfExAtYJzoiqHyQ,3,2019-09-14 16:13:19,"Here's the thing about this place...the views are phenomenal. White House, Department of Treasury, and the Washington Monument.  However, you pay dearly for..."
pJnpfjS1ZRg8T33scOT4dg,5,2010-04-16 17:08:59,"Songkran Festival serves hands down the best food of all the festivals the area holds every year. The festival celebrates the Thai New Year, which is the..."
mk8ZWkFyMPvjBAgdZ9KcRA,4,2019-06-15 10:28:43,I think that this place is good if you're out for a night and trying to find a cool spot to drink. I definitely DO NOT suggest the nachos. They were sad. As...
SnZW-zYebblC08d-slhtww,2,2019-09-27 05:59:09,"I'm between a 2 and a 3 here as the staff was super nice and very welcoming and attentive!

Came here for a brunch date. They have a brunch special with..."
eagh8FOo6iDKJ3picNup2g,3,2019-06-01 05:48:16,"Ambiance 5/5
Service 2/5
Food 3/5

We came here right as they opened for brunch. There was a little spot for outdoor seating where we were able to sit with..."
_9YfX_Xn9wYtqn-jqNP1pw,5,2019-05-27 11:48:18,"It's great to visit a place for the first time based upon reviews and the establishment meets expectations.

The service was awesome!  The food was fresh,..."
XzUGgQXJa16ZzK9hSKgSew,3,2019-09-02 08:49:06,"Chicken is decent, but not something I would go out of the way for. We ordered a couple sandwiches, boneless wings and strips. There isn't great texture on..."
Z5-ogRWryvTgqsmAHHQMfw,5,2019-10-11 15:14:21,Cluck U chicken represents Maryland Fried Chicken well!  Outside was extra crispy inside juicy and flavorful!  I'm definitely going back next time I go back...
JjCPtnt8drEmn_qaVBYOZA,5,2019-11-08 11:06:04,"This is a really great fast-casual option that has a lot going for it.

1. Location: right next to McPherson square metro and smack in the middle of..."
dnOzyNEiYCxPf_ve6Wx-Rw,4,2019-07-11 11:13:02,Decent fast casual place in DC. My colleague and I were staying nearby for a meeting and had less than 45 minutes to get a quick bite and we popped in here....
eLpkKUsvZ2eqkfe6z2fvrQ,5,2019-06-19 10:40:25,"My coworkers and I got delivery to our office from here, and it was super tasty stuff! I got a rice bowl with chicken and steak mix and ALLLLLL the..."
R9dynOwEXREZCILkLCcKOQ,4,2019-10-12 11:05:20,"American Indians are actually Native Americans. Besides that, this museum is pretty awesome. The National Museum of the American Indian has a ton of..."
vPQrqa-thvSj6OZUefLy6Q,5,2019-09-10 03:56:05,I can't really overstate the absolute brilliance and impact of this museum. It's a must-go and a must-go-again. I waited three months for tickets and it was...
F1nb7zBcSaU_dfCexYAHsw,5,2019-06-27 00:27:22,Visited there like 2 months ago. We were really lucky because they were having exhibitions about the history of chocolate. People showed us physically how...
ydol37HW21YNuSEaZgttYw,4,2018-11-02 06:29:40,"Cute little ice cream counter at the PG Mall. They have really good flavors and also have smoothies. 

The ladies are all super nice and were very polite...."
Zcx_h6LkAHJ0-G3GjYKLLQ,5,2018-01-26 11:33:13,"I've never had a bad item from these places at the Hyattsville mall. There's about 4 places you can get smoothies around the food court area. 
Two of them..."
C3OKcGQ7XKXiShookmy6rQ,1,2019-06-30 10:31:57,"I'll never go back there again. The staff is extremely rude.  I went there to get a smoothie today, there were several women behind the counter.  One..."
oVXoIV8U16SnRjSks7sSmA,3,2016-05-04 04:44:56,In this year have return for a coffee three times. They make a great tasting  coffee and nice cookies. It can be busy so I will take my coffee outside and I...
x5tyb572MTNjXQnIs1SiTA,3,2010-08-24 06:52:34,"This place underwent a management change and remodel about a year ago.  At first, the new owners didn't keep up the same type of ""bakery"" aspect as the..."
UD-MOH3pdPfsMcJMA5ZvPQ,2,2009-03-09 11:12:29,"The ladies that work here are SUPER nice.  The food is cheap.  However, the sandwiches that you get are sort of like the sandwiches you would make at home,..."
9pDuPdgNeCtypyx0fyAvnA,5,2019-08-01 13:54:14,"Great lunch for the boys at National Swimming Championships. Thank you for having our order ready for our very short break, your sandwiches are awesome!"
b76naJk3D5ikMBngJ9ft4w,2,2018-12-07 13:22:26,First and last time eating here! One of the sandwiches in our group delivery order had nothing but lettuce and tomato on it (no cold cuts). Even worse from...
Uw19F9IqDlcbZM9Jm62SsQ,2,2019-08-19 11:49:38,I personally love the Jimmy John franchise and this locations sandwiches did not disappoint. However they were somehow out of lettuce which is pretty...
gcNz5FWxKv1v90bn6c-eAw,4,2019-10-02 12:59:14,"This review is a tad bit late, but better late than never!

I decided to visit Pho Kevin after being disappointed by the sanitary conditions of my go-to..."
H00ksRNNVui_XiitPL0sOg,4,2019-07-17 05:51:43,"Pho Ga - Chicken Pho
Service could be more attentive when dining, but overall the quality of food is amazing. The base of the soup is what sets most..."
XZuOn3CtbozKibZm7VNV9g,2,2019-11-12 16:05:23,I really don't want to give this place to stars because their food is good. I have been going there for a couple of months and I love their spicy beef soup....
r1w0hAKQxlBaSAVXrXECzw,1,2012-05-30 11:49:12,"This place deserves zero star.

The last time I went there, I was served the wrong drink. They refused to change it and charged me an obscene amount of..."
bRyvs9deoS9EKYjATcBP3w,5,2019-11-15 11:39:12,I have been going to this restaurant for three years for an annual holiday party. They have a good burrito and fajita bar with both meat and veggie options....
m7YaNWB2MzYCKlunuOoasg,5,2019-11-11 19:37:43,This place is perfect not just for a dinner (very family friendly) but also just held my sons first birthday here with a bunch of friends and family and the...
8zx0CNfy6AwoqHlL6Y9Tjg,5,2019-10-16 14:33:34,"Love this little hole-in-the-wall. Great Mexican food spot. The service is always friendly, quick and well done. The margaritas are good (and strong lol),..."
zCeaZB9kFidgeV9XwjAPSg,5,2019-10-28 21:45:24,People here are always nice and the food is pretty good too (I mean it's basically fast food pasta so I wouldn't expect much).
C_rfml6Cr-q_NKW2d6-4dA,1,2019-05-30 10:32:27,"Only reason I'm even giving 1 star is because of one employee named Leslie, he was super sweet and helpful. However I found not one but TWO pieces of hair..."
UsjR8akZBtPNBmS5ZJi23Q,2,2018-09-16 16:53:05,"I think that coming from California, we get spoiled on noodle places. Although the staff at noodles and company were very helpful and friendly, I found the..."
z-4Q2lY7JQ3EC8eZgcMSXA,5,2019-06-02 14:21:52,Anthony was amazing!!!! He was so nice. I will come back just for him. I like the fries and frozen strawberry lemonade. It's sweet and great for summer.
0rIrzLCaTTqrF2ogsKXRBg,2,2019-08-15 20:30:03,When the handsome young manager with glasses ran this location it was awesome.  But he's gone and now I can't believe the difference!!  Drive through legit...
_GdU6GnP8yGQ8KeRc504WA,1,2019-07-28 10:31:45,"No napkins in my bag, no sauce, no straws, and attitude of staff is poor, sucks because it's the only place to get a whopper in this city. The girl who bags..."
CG5dg6x0DqD0ViQdPaHEzA,4,2019-11-12 23:04:14,"I've been coming here with my family for minimally, the last 6 years. Things have changed, most notably their smaller menu, however it's generally the same..."
XoiSOy4wDkAAIAKNociqzQ,5,2019-06-17 12:14:53,"Now, I have been here many times for the Pho and it was always delicious (in my opinion some of the best broth around)  but I realized I had never tried..."
nkB3jfZk_o35GHySxSbdFw,3,2019-05-21 16:50:30,"The food here is good, granted I have only ever tried one dish. However, the servers are very negligent. We had to wait 20 minutes for them to notice us and..."
ufW16GsIJ_nQIKK6lTc6iQ,4,2019-11-02 16:03:04,"Pretty good Thai food spot!  I was in town visiting a friend, so this was my first Thai place in DC. I ordered the vegan veggie green curry, since I'm plant..."
3WAhLbkq_nKoyMAvGfI56w,4,2019-10-30 11:06:04,"Rice is a beautiful Thai restaurant on 14th Street with kind staff, excellent service, and great-tasting food. I live only a few blocks from the restaurant..."
6l1_AkcEZPmuvK_JH7kydA,4,2019-10-01 16:05:11,"Had dinner here last Saturday 9-28 at 7:00 it's a small place in a fun part of town across from Le Diplomat. 

Clean and organized with nice servers.  We..."
AubLyJgqQ9HC1EGiwiCFRA,5,2015-11-01 18:22:47,"I love this place. I bike here from tall oaks, which is a 10 mile ride, but it's definitely worth it. It's such a calm and peaceful place. You can have a..."
tfeW7xPViuVV1QqNohl4Ow,5,2019-10-28 15:02:26,"This is real food, real good!  Did not have any pupusas...we drove there Sat evening...the pupuseria we were trying to go to was already closed even though..."
losXAUTKQugGn_ucHLSLFw,5,2019-07-27 08:17:43,so cheap and delicious!! I've never had a pupusa so this was my first time but they are kind of like a corn meal pancake stuffed with things like cheese or...
JgJ2vMknJ_yFzrBlynQcEw,5,2019-08-26 19:36:23,"Of all the papusa shops on 14th, Susanna's is my favorite! Be prepared to wait about 10 minutes as Papusas are made to order. But come fresh and so..."
v3Zhkhd3TtzIqsoyP1_vDQ,5,2019-11-03 15:02:10,"Came here on a Saturday evening... Started at the outer bar... We were quickly greeted, by a very knowledgeable server who was very helpful and gave good..."
_HMmwGZs2EdmLsZDpj4lcw,5,2019-10-09 07:27:39,Came here recently as my friend booked us spots for the tasting when we knew we were going to be in DC. The tasting is really worth it- we got taken into...
_O4sces1CDN3UsomYgcFHg,5,2019-10-01 06:37:35,"I was almost scared to come back to Columbia Room for the tasting menu a second time because I loved it so much the first time, I thought there was no way..."
2Ab_P_2jMYCFs72NXp4YEQ,5,2019-10-08 19:14:34,"This is by far the best pizza place in the area... even better than the first location.   They treat you like family,  and their food is consistent."
T68tQdPZYuMcAD-9FIDzEA,5,2019-02-03 13:02:58,"Ledos is one of my favorite fast food pizza places. Its very different from any authentic pizza you could find somewhere else, but its still tasty.  The..."
vIvi5aTWbW2TxQFE9QWYGA,3,2019-10-24 12:13:05,"I don't love this place. I don't hate it, but I'd rather buy a frozen pizza from Trader Joe's and bake that in the oven over getting one of their pizzas. I..."
_V38H03C8pQ-ImdIkHNYKw,5,2019-10-30 16:35:49,"I made a quick unplanned stop here while traveling to Washington DC, that was pleasantly surprised.

I left my menu choices up to the waiter, and everything..."
jXTQkF_kwO39krQNUrVlgA,5,2019-08-18 15:30:26,"Love this place, got beef and chicken pho
So fresh and yummy
People are very sweet 
Will definitely come back"
UfedKAcHi6OZ6ENQiXYqAg,2,2019-07-29 13:28:45,"This has been one of my favorite pho places, since I do live around. It has always been convenient for me when I need a nice bowl of soup. The place has..."
0cxDAobNVVEe5S40asJRWg,5,2019-09-15 17:33:37,"Remarkable as always. If you're the type to rush through life and not enjoy the simple things, skip the trip to Nick's. If you like classic diner food done..."
hUDQeZ_TMxT4iCkZA2VhBg,5,2019-07-28 15:42:20,It's always a good experience every time I come to Nick's. You'll get that small diner experience with all the comforts of your grandmas kitchen. No powder...
pWmZCLhxHCZZ8APSGUbxGg,4,2019-08-13 12:01:58,Great find on a Sunday morning! Staff was attentive and food came out quickly and hot. I could taste the Greek seasoning in the diced potatoes and it popped...
1rnbpZXf4_qsxb0uOwIBjg,4,2019-05-29 19:02:05,"Went to Chevy's at last minute to enjoy happy hour. Now initially going in we went to the bar area. There were two round top tables available, both were..."
2IWr1xsn8wNKHiywypnJDA,1,2019-11-07 18:43:23,I met a friend at Chevy's in Greenbelt this week.  He was staying at a nearby hotel and this location was convenient to 295.  I had to run to the banio...
x9FBHoOhHjbwS5XgvsehUg,1,2019-06-28 12:57:41,"We get there at 3:30 for happy hour, there is a lady at the door who looks at us and walks away without even acknowledging us. We wait for a while and..."
2S9GfmMGJ3NHiOJ4qA3tLw,4,2019-06-11 07:15:43,"Update 6/11/2019: 
I'm so appalled!!! They don't have my favorite Vanilla Iced Coffee at this location. The staff said that Starbucks made them put a clause..."
eRCToPXWQG8Sg8YmmcN7iw,2,2019-07-17 04:43:09,"Stopped by today to get breakfast. Went through the drive thru. This location has double lanes for the drive thru, in which I think is a plus. Pulled up to..."
us0CceOBeZo5hJ8BaXtE3w,2,2019-06-29 11:14:39,Not the service I'm used to. The girl standing outside of the drive through was very rude. She didn't greet me. She said what's ur name and how would u like...
RbON4v9_pZsfv1T1Ckak9w,5,2019-10-23 09:02:26,I've always had great service and great food from this Chipotle!  It was always fun to go dressed as a burrito on Halloween in college!
W7g1n1wx_u3WL2IShkp8lQ,4,2019-10-07 12:04:40,Cool location quick lines and plenty of parking nearby. I do believe they have never ran out of anything so that's a plus. They staff was friendly and there...
ZkdiWA_9M_PXT5N52GqQWQ,3,2019-09-06 13:18:41,I enjoy my chicken burrito bowl everytime. I don't go to this Chipolte often but service is usually fine and food is good. I did note that this time the...
jPEjmsbJ5E23xY4_AfHm0g,5,2019-10-15 11:20:47,"A new DC BBQ fave. My heart and stomach have been broken since kangaroo boxing club closed way back when, but I think bbq bus is the best bbq I have had in..."
YJjt26NeZ5MyJtdEE3ByBw,5,2019-10-12 20:37:21,"This place is amazing!! They're only open limited days of the week, but it's worth it to catch them when you can. The meats are tender and flavorful on..."
LwG1whuufiYTidbqC1VcpQ,4,2019-10-24 14:06:09,"My family gets delivery from BBQ Bus every so often and we are always pleased with the quality. We usually get wings, brisket, and pulled pork and all are..."
1I8atNHNg8IynUlMdcDVzQ,4,2019-08-12 14:21:07,Came here with a good friend who lives in the community and we were HANGry!! Good choice since we were able to get food in our bellies quickly - OMG THE OLD...
Gih34JCOwumuD7Sp1eDPxw,1,2019-10-14 15:17:11,"I've been here many times, and the food was always  solid, including the limited number of steaks on the menu (and the prime rib on Wednesdays).  Last time..."
KjyJTY5OVukJgzzhg55r7g,4,2019-06-13 08:26:27,"This place seems to be a mix bag of reviews, and yelper personalities. One person called it racist and one person was upset about the quality of the prime..."
ugDPvEEK5YmON1ZvokGyzQ,5,2019-08-22 19:01:21,"I ordered a pizza a little while ago, and that joint was stinky, idk if the person making the pizza was stinky or the person who took my order was stinky,..."
OQMnvM5AiyPGvXUQZVxO7g,1,2019-09-19 09:09:54,"Jeeeez. Lemme say, i love Dominos Pizza. But management, LORD!!! Placed online order (per usual, never any issues) but i forget to order a soda for guest..."
oJDmTBTtSSwxfzNd916CjQ,1,2019-10-29 15:10:02,"Remember the old days, when Domino's promised your pizza in 30 minutes or less, or it would be free?  This particular Domino's is about as far from that..."
xEHADLuV1DTWtSRO0v4TSA,4,2019-11-07 06:43:23,"Fun bar for some salsa dancing and cheap drinks on a friday night.
They have salsa dancing classes most days of the week. 

The crowd that goes here: Mostly..."
e1976lP9DZDAWjPFLPOjHA,4,2019-10-03 08:18:57,"ah Cafe Citron, personally my favorite out of all the bars I've been to at Dupont. I've only been here after 10pm so I cannot speak on the restaurant, happy..."
l3DU1_NpThI5MYdxkwMidg,4,2019-07-29 12:03:17,"Good space, good music, good drinks. 

I like coming here when I'm in town because the music is pretty good! If you get there too early though, they play a..."
p0CJU9s69DlxzzzRZ5pt6Q,5,2019-07-19 15:32:44,I've been a fan of this restaurant since the old days back at the Wheaton Exxon station. So glad they've moved to a larger space with plenty of authentic...
U8R4lwSWGmPFJl81aTjLlQ,4,2019-08-09 18:21:36,"A very cute space and the food comes out fast! The atmosphere is very relaxed. When you first come in, you order at the register/pay before sitting down...."
E7QEM8Zq8ziDk2LEqIdS-A,5,2019-07-05 08:57:26,"I went to Seoul Food back when they were still attached to a gas station, based solely on the magnificent reviews and my predilection for some authentic..."
16MeE5A5bFDuXBQU2cpJzg,4,2019-10-26 13:57:28,It was at this location that I first experienced Chipotle. I was a freshman at UMD.  Back then a burrito was under $5. I'm not even kidding! For a college...
ohfeXhk9VhNQ9zKc_-95IA,3,2019-01-07 23:39:39,"I always order the bowl with white rice, pinto beans, steak/chicken, tomatos, corn salsa, lettuce, and a tortilla on the side. I would recommend the steak..."
YA4LOgllt2qnwtY2DSWqCA,4,2019-09-11 15:43:43,"Besides any bowel movements that one might get from fake Mexican fast food, the food was made properly every time I've gone. Occasionally, the tortillas are..."
CoS8Kx3Xgi-2zpPX10nL7Q,5,2019-08-17 14:09:30,"I came here today and a few weeks ago to get 1 each cheese and extra pepperoni pizza $12.10 total, to bring as a tip to the Jiffy Lube crew. 
So I haven't..."
_HuBNvd3v3Kr-Du6-PtXuA,5,2019-02-11 13:14:42,We came here to order pizza and take it with us. The service here was great! One kind woman who worked there was very polite with us and showed much care...
0JFi6dGs9WXaG5nzqeDXFA,1,2018-09-01 11:59:17,They took 20 min to make my food while I was at the drive thru. Idc if they gave me free wings. They made me late to work. Also they skipped me multiple...
62lAjFHvLhvkpaE3jsq75Q,2,2019-09-21 11:02:26,"Today, the cashier had a bad attitude after messing up my order. She lied and said I asked for a 6 inch sub when I told her I did not. Later, I found this..."
Abo7eiyZ8eIJwpVQEONUZg,4,2018-04-17 16:02:05,Call me bias because I grew up in the area. Call me bias because I like fried chicken wings. Call me bias because I went here on a Saturday morning at...
71WLNruFQUalyxgZKj_V5w,3,2019-04-29 19:55:50,"The best thing going for this place is that it's open late. Their food isn't the best, but it isn't the worst either. It's pretty typical late night Chinese..."
J6HSHz0TQrUQ9EZaULSXew,3,2019-09-02 01:00:52,"My relationship with Dennys is love hate.
I strongly discourage anyone from getting take out. Food is always cold!

The dishwasher needs new soap or cascade..."
spvXBVX09Mb-sKMYd0jfpQ,3,2019-06-04 19:07:38,Last weekend my family stopped in for brunch after a race. Adrian was our server and he took great care of us. He came around to check on us and made sure...
4zLlBngzhq12_kE_761FVw,4,2019-03-17 10:16:10,"3/17/19
It is a full house once again on a Sunday Morning.  People from Church and hungry people have come to gather for a good time.

The smells of coffee,..."
HoZbjw0ufgdjlqCCNd79OQ,5,2019-11-04 08:38:10,ALL I WANT IS SOME GOOD TRINI FOOD SO I COME HEREEEEE. Used to go to carribean palace but they got replaced once I started coming here. Closest place I...
weIXyAYTp_WbNlHHjcstGw,1,2018-12-01 14:41:25,"TL;DR: So disappointing. Go to Teddy's Roti Shop instead. 

I was at the end of my pregnancy and craving some West Indian food (my family is from Trinidad..."
n0oHuWRYEjcUAOaQl2fA9g,4,2018-08-21 13:33:26,All Caribbean food isn't the same there are some little differences. That being said this is a a Trini bakery and the sell some good food also.  Came to DC...
NUuMD-HzUjXn6tAWorYUuA,4,2019-09-04 04:34:57,"Service was GREAT and it was only 06:05 in the morning. I was greeted with a smile and the server was very friendly, felt like i was having breakfast at..."
3cPzhcpSBn5t8wfm8ASy-Q,4,2019-09-01 09:36:08,"Good food. 24/7. Good service 

I've come here a couple of times now with friends really late at night. Ihop is my go to for some late night after drinking..."
uSpdNNPTnd-gQjB8mMa8uQ,5,2019-07-04 22:04:20,"Amazing customer service, everyone here will treat you like family, I tried it and i been a regular for a few years now.
The food  portions are pretty big..."
G-uAqbB2HfOjBRnwz7zp8g,5,2011-12-02 05:46:47,"I hadn't realized that everyone ""needs a good chicken place""  and that El Pollito was mine until I happened across Kristin M.'s review of Kenny's..."
NiACIXzTdDMNNErMekLuiw,2,2009-11-28 07:34:39,"El Pollito is one of many rotisserie chicken places in Wheaton. 

There really wasn't anything that made this place stand out.  The beans were OK, and the..."
pEpst_K7csYM_XzC0Ldwig,5,2019-10-18 20:57:54,"I am so mad at myself for not eating here WAY sooner. This is my new favorite spot. Every dish is delicious, comforting, and filling. Everything is super..."
VEaFZ2j4lk8IqRdjRcw2zA,4,2019-10-21 16:50:36,"For the food, Chiko deserves five stars. I went with two friends. We decided to order one of each of the seven appetizers and share. Each one was..."
XisR5jQ4sKQ-OT0gOOrZKQ,5,2019-09-28 12:28:18,"Our eyes were hungrier than our bellies could handle! As soon as we looked at the menu, so many things caught our attention. We decided on getting the fried..."
K_reKoyNzpiwXmneBGHWOA,5,2019-09-22 18:36:52,"If you are looking for huge portions of insane BBQ, go find this truck!

I ordered the Special which was South Carolina style pulled pork with 2 sides for..."
p4Iqrkfwl7JmzPAEFXhEww,4,2019-06-07 10:00:18,The line was long at lunch today at Farragut Square. I can see why. I got the brisket platter with Mac and cheese and coleslaw as sides. They have about 4...
EN4bwyMXKugVrFG4MnPPUg,4,2019-08-29 11:00:31,"I judge a BBQ place by its cornbread, you heard me. Sure, the meats have to be good but good cornbread must complement the entree and Smoking Kow's is..."
GwCgS8qsTCjJ8T4XxvuSww,4,2017-09-02 20:05:08,So I decided to check this place out after moving back to the area. Didn't want to travel too far out to my go-to Mexican restaurant in Beltsville since I...
qU5xvpjTqVbTQPF960Wclg,4,2013-08-01 18:11:25,"Las Margaritas is basic Mexican.  Yup, it's certainly not a fancy place and you're not coming here for the atmosphere.  But the food is cheap, and they open..."
ax6ha9hplx0FUeDrS1xuzA,1,2014-03-10 14:31:49,Worst Mexican restaurant I've ever been to on planet Earth! On every level imaginable it was terrible. Margarita was store bought mix with 2% tequila and...
fOPQgl7o_stNg35RxgiSeQ,5,2019-11-01 05:36:45,One can never go wrong with First Watch for breakfast...... besides the long walk for walk ins at times. Luckily while looking for breakfast spots in...
4nznQoz4iwkPL9Wc193-Rg,4,2019-10-16 11:10:39,"I have been hearing about First Watch for a few years now, and wanted to know what all the hype is about. Since restaurant in Bowie is always so crowded..."
xAi5yEnoYkgojdCIMnOR9A,1,2019-09-02 19:23:54,"I have always loved First Watch, I always go to Columbia or Rockville at least once a month.  Laurel First Watch is absolutely the worst.  I even got the..."
